"","X1","Textbox87","Textbox82","nat_definition4","region_name_3","textbox37","Category3","textbox39","Assur_DestinationCity1","Cases3","Cases4"
"782",17443,"From: 01 Jan 2018","To: 31 Dec 2018","Iowa",2018,529,"Bhutan",17,"Des Moines",17,22874
"783",31921,"From: 01 Jan 2019","To: 31 Dec 2019","Iowa",2019,671,"Burma",202,"Bondurant",1,27514
"784",62126,"From: 01 Jan 2002","To: 31 Dec 2002","Iran",2002,1778,"Alabama",2,"Birmingham",1,30289
"785",111154,"From: 01 Jan 2003","To: 31 Dec 2003","Iran",2003,2481,"Alabama",4,"Huntsville",3,32235
"786",74766,"From: 01 Jan 2004","To: 31 Dec 2004","Iran",2004,1746,"Alabama",4,"Birmingham",2,56342
"787",80875,"From: 01 Jan 2005","To: 31 Dec 2005","Iran",2005,1763,"Alaska",2,"Juneau",2,51897
"788",91920,"From: 01 Jan 2006","To: 31 Dec 2006","Iran",2006,4065,"Arizona",65,"Casa Grande",1,39552
"789",86671,"From: 01 Jan 2007","To: 31 Dec 2007","Iran",2007,5140,"Alabama",6,"Mobile",6,47753
"790",44663,"From: 01 Jan 2008","To: 31 Dec 2008","Iran",2008,5067,"Alabama",1,"Tuscaloosa",1,64733
"791",50784,"From: 01 Jan 2009","To: 31 Dec 2009","Iran",2009,5437,"Alaska",4,"Anchorage",4,79942
"792",97911,"From: 01 Jan 2010","To: 31 Dec 2010","Iran",2010,2979,"Alabama",2,"Pelham",2,71361
"793",102885,"From: 01 Jan 2011","To: 31 Dec 2011","Iran",2011,2100,"Alabama",15,"Mobile",15,51458
"794",8568,"From: 01 Jan 2012","To: 31 Dec 2012","Iran",2012,1973,"Alabama",1,"Mobile",1,66292
"795",24239,"From: 01 Jan 2013","To: 31 Dec 2013","Iran",2013,2535,"Alabama",6,"Mobile",6,66066
"796",29885,"From: 01 Jan 2014","To: 31 Dec 2014","Iran",2014,2830,"Alabama",3,"Mobile",3,72820
"797",56820,"From: 01 Jan 2015","To: 31 Dec 2015","Iran",2015,3121,"Alabama",5,"Mobile",5,66517
"798",15036,"From: 01 Jan 2016","To: 31 Dec 2016","Iran",2016,4152,"Arizona",72,"Glendale",18,96874
"799",3519,"From: 01 Jan 2017","To: 31 Dec 2017","Iran",2017,1545,"Arizona",25,"Glendale",6,33368
"800",19548,"From: 01 Jan 2018","To: 31 Dec 2018","Iran",2018,14,"California",3,"Glendale",2,22874
"801",33978,"From: 01 Jan 2019","To: 31 Dec 2019","Iran",2019,216,"Arizona",6,"Glendale",2,27514
"802",62408,"From: 01 Jan 2002","To: 31 Dec 2002","Iraq",2002,552,"Arizona",47,"Glendale",6,30289
"803",111476,"From: 01 Jan 2003","To: 31 Dec 2003","Iraq",2003,209,"Arizona",56,"Glendale",1,32235
"804",75036,"From: 01 Jan 2004","To: 31 Dec 2004","Iraq",2004,73,"Arizona",5,"Glendale",4,56342
"805",81127,"From: 01 Jan 2005","To: 31 Dec 2005","Iraq",2005,204,"Alabama",1,"Mobile",1,51897
"806",92237,"From: 01 Jan 2006","To: 31 Dec 2006","Iraq",2006,218,"Arizona",22,"Glendale",3,39552
"807",86984,"From: 01 Jan 2007","To: 31 Dec 2007","Iraq",2007,2631,"Arizona",251,"Anthem",14,47753
"808",44941,"From: 01 Jan 2008","To: 31 Dec 2008","Iraq",2008,15766,"Alabama",101,"Birmingham",6,64733
"809",51134,"From: 01 Jan 2009","To: 31 Dec 2009","Iraq",2009,19476,"Alabama",114,"Daphne",3,79942
"810",98137,"From: 01 Jan 2010","To: 31 Dec 2010","Iraq",2010,18250,"Alabama",83,"Huntsville",1,71361
"811",103119,"From: 01 Jan 2011","To: 31 Dec 2011","Iraq",2011,6339,"Alabama",17,"Mobile",16,51458
"812",8801,"From: 01 Jan 2012","To: 31 Dec 2012","Iraq",2012,16369,"Alabama",18,"Birmingham",2,66292
"813",24480,"From: 01 Jan 2013","To: 31 Dec 2013","Iraq",2013,18567,"Alabama",64,"Dadeville",1,66066
"814",30111,"From: 01 Jan 2014","To: 31 Dec 2014","Iraq",2014,20337,"Alabama",36,"Foley",7,72820
"815",57053,"From: 01 Jan 2015","To: 31 Dec 2015","Iraq",2015,10169,"Alabama",16,"Mobile",16,66517
"816",15290,"From: 01 Jan 2016","To: 31 Dec 2016","Iraq",2016,11332,"Alabama",23,"Mobile",23,96874
"817",3649,"From: 01 Jan 2017","To: 31 Dec 2017","Iraq",2017,3339,"Alabama",6,"Mobile",5,33368
"818",19557,"From: 01 Jan 2018","To: 31 Dec 2018","Iraq",2018,91,"California",13,"El Cajon",4,22874
"819",34043,"From: 01 Jan 2019","To: 31 Dec 2019","Iraq",2019,513,"Arizona",9,"Peoria",3,27514
"820",62498,"From: 01 Jan 2002","To: 31 Dec 2002","Israel",2002,1,"New York",1,"Brooklyn",1,30289
"821",111512,"From: 01 Jan 2003","To: 31 Dec 2003","Israel",2003,1,"New York",1,"Brooklyn",1,32235
"822",75057,"From: 01 Jan 2004","To: 31 Dec 2004","Israel",2004,1,"California",1,"Santa Clara",1,56342
"823",81170,"From: 01 Jan 2005","To: 31 Dec 2005","Israel",2005,2,"New York",2,"Corona",1,51897
"824",87198,"From: 01 Jan 2007","To: 31 Dec 2007","Israel",2007,1,"Washington",1,"Bellevue",1,47753
"825",19605,"From: 01 Jan 2018","To: 31 Dec 2018","Israel",2018,1,"Michigan",1,"Ann Arbor",1,22874
"826",62499,"From: 01 Jan 2002","To: 31 Dec 2002","Ivory Coast",2002,3,"Minnesota",1,"Saint Paul",1,30289
"827",111513,"From: 01 Jan 2003","To: 31 Dec 2003","Ivory Coast",2003,4,"California",1,"Anaheim",1,32235
"828",75058,"From: 01 Jan 2004","To: 31 Dec 2004","Ivory Coast",2004,2,"Iowa",2,"Sioux City",2,56342
"829",81172,"From: 01 Jan 2005","To: 31 Dec 2005","Ivory Coast",2005,3,"Arizona",1,"Phoenix",1,51897
"830",92283,"From: 01 Jan 2006","To: 31 Dec 2006","Ivory Coast",2006,27,"Arizona",1,"Phoenix",1,39552
"831",87199,"From: 01 Jan 2007","To: 31 Dec 2007","Ivory Coast",2007,7,"Arizona",1,"Phoenix",1,47753
"832",45592,"From: 01 Jan 2008","To: 31 Dec 2008","Ivory Coast",2008,30,"Florida",1,"Jacksonville",1,64733
"833",51819,"From: 01 Jan 2009","To: 31 Dec 2009","Ivory Coast",2009,9,"Arizona",6,"Phoenix",6,79942
"834",98777,"From: 01 Jan 2010","To: 31 Dec 2010","Ivory Coast",2010,5,"Kentucky",3,"Louisville",3,71361
"835",103479,"From: 01 Jan 2011","To: 31 Dec 2011","Ivory Coast",2011,7,"Kentucky",2,"Louisville",2,51458
"836",9389,"From: 01 Jan 2012","To: 31 Dec 2012","Ivory Coast",2012,33,"Arizona",5,"Goodyear",1,66292
"837",25117,"From: 01 Jan 2013","To: 31 Dec 2013","Ivory Coast",2013,29,"Arizona",2,"Tucson",2,66066
"838",30712,"From: 01 Jan 2014","To: 31 Dec 2014","Ivory Coast",2014,39,"Alabama",1,"Mobile",1,72820
"839",57498,"From: 01 Jan 2015","To: 31 Dec 2015","Ivory Coast",2015,41,"Arizona",1,"Tucson",1,66517
"840",15740,"From: 01 Jan 2016","To: 31 Dec 2016","Ivory Coast",2016,65,"Arizona",5,"Phoenix",5,96874
"841",3896,"From: 01 Jan 2017","To: 31 Dec 2017","Ivory Coast",2017,48,"California",1,"San Diego",1,33368
"842",19606,"From: 01 Jan 2018","To: 31 Dec 2018","Ivory Coast",2018,14,"Arizona",1,"Phoenix",1,22874
"843",34164,"From: 01 Jan 2019","To: 31 Dec 2019","Ivory Coast",2019,80,"Colorado",1,"Lakewood",1,27514
"844",57509,"From: 01 Jan 2015","To: 31 Dec 2015","Jamaica",2015,1,"Georgia",1,"Atlanta",1,66517
"845",15764,"From: 01 Jan 2016","To: 31 Dec 2016","Jamaica",2016,1,"Georgia",1,"Atlanta",1,96874
"846",19615,"From: 01 Jan 2018","To: 31 Dec 2018","Jamaica",2018,1,"Florida",1,"Doral",1,22874
"847",34185,"From: 01 Jan 2019","To: 31 Dec 2019","Jamaica",2019,9,"Florida",1,"Doral",1,27514
"848",92298,"From: 01 Jan 2006","To: 31 Dec 2006","Jordan",2006,3,"Texas",3,"Dallas",3,39552
"849",51822,"From: 01 Jan 2009","To: 31 Dec 2009","Jordan",2009,3,"Virginia",3,"Harrisonburg",3,79942
"850",98780,"From: 01 Jan 2010","To: 31 Dec 2010","Jordan",2010,4,"Indiana",2,"Indianapolis",2,71361
"851",103481,"From: 01 Jan 2011","To: 31 Dec 2011","Jordan",2011,4,"Arizona",1,"Phoenix",1,51458
"852",9398,"From: 01 Jan 2012","To: 31 Dec 2012","Jordan",2012,3,"California",1,"Sacramento",1,66292
"853",25131,"From: 01 Jan 2013","To: 31 Dec 2013","Jordan",2013,16,"Arizona",4,"Phoenix",4,66066
"854",30723,"From: 01 Jan 2014","To: 31 Dec 2014","Jordan",2014,3,"Illinois",2,"Rockford",2,72820
"855",57510,"From: 01 Jan 2015","To: 31 Dec 2015","Jordan",2015,4,"Illinois",1,"Chicago Ridge",1,66517
"856",15765,"From: 01 Jan 2016","To: 31 Dec 2016","Jordan",2016,6,"Arizona",1,"Glendale",1,96874
"857",3911,"From: 01 Jan 2017","To: 31 Dec 2017","Jordan",2017,3,"California",1,"San Diego",1,33368
"858",19616,"From: 01 Jan 2018","To: 31 Dec 2018","Jordan",2018,1,"Arizona",1,"Tucson",1,22874
"859",34192,"From: 01 Jan 2019","To: 31 Dec 2019","Jordan",2019,6,"California",3,"Los Gatos",2,27514
"860",59461,"From: 01 Jan 2002","To: 31 Dec 2002","Kansas",2002,55,"Afghanistan",24,"Kansas City",23,30289
"861",108311,"From: 01 Jan 2003","To: 31 Dec 2003","Kansas",2003,95,"Afghanistan",6,"Kansas City",6,32235
"862",71544,"From: 01 Jan 2004","To: 31 Dec 2004","Kansas",2004,155,"Bosnia and Herzegovina",3,"Kansas City",1,56342
"863",78042,"From: 01 Jan 2005","To: 31 Dec 2005","Kansas",2005,155,"Afghanistan",4,"Kansas City",4,51897
"864",89263,"From: 01 Jan 2006","To: 31 Dec 2006","Kansas",2006,135,"Burma",17,"Independence",1,39552
"865",83947,"From: 01 Jan 2007","To: 31 Dec 2007","Kansas",2007,171,"Burma",78,"Columbus",6,47753
"866",41665,"From: 01 Jan 2008","To: 31 Dec 2008","Kansas",2008,356,"Bhutan",73,"Kansas City",68,64733
"867",47662,"From: 01 Jan 2009","To: 31 Dec 2009","Kansas",2009,370,"Bhutan",107,"Kansas City",97,79942
"868",94826,"From: 01 Jan 2010","To: 31 Dec 2010","Kansas",2010,323,"Bhutan",98,"Kansas City",76,71361
"869",100381,"From: 01 Jan 2011","To: 31 Dec 2011","Kansas",2011,273,"Bhutan",104,"Kansas City",104,51458
"870",5718,"From: 01 Jan 2012","To: 31 Dec 2012","Kansas",2012,427,"Bhutan",106,"Kansas City",106,66292
"871",21134,"From: 01 Jan 2013","To: 31 Dec 2013","Kansas",2013,480,"Bhutan",63,"Kansas City",63,66066
"872",26793,"From: 01 Jan 2014","To: 31 Dec 2014","Kansas",2014,635,"Bhutan",53,"Kansas City",53,72820
"873",53657,"From: 01 Jan 2015","To: 31 Dec 2015","Kansas",2015,610,"Afghanistan",6,"Wichita",6,66517
"874",11206,"From: 01 Jan 2016","To: 31 Dec 2016","Kansas",2016,1053,"Afghanistan",20,"Wichita",20,96874
"875",757,"From: 01 Jan 2017","To: 31 Dec 2017","Kansas",2017,392,"Bhutan",27,"Kansas City",27,33368
"876",17466,"From: 01 Jan 2018","To: 31 Dec 2018","Kansas",2018,439,"Afghanistan",10,"Wichita",10,22874
"877",31947,"From: 01 Jan 2019","To: 31 Dec 2019","Kansas",2019,341,"Afghanistan",4,"Wichita",4,27514
"878",62502,"From: 01 Jan 2002","To: 31 Dec 2002","Kazakhstan",2002,224,"California",63,"Castro Valley",5,30289
"879",111516,"From: 01 Jan 2003","To: 31 Dec 2003","Kazakhstan",2003,194,"Arizona",2,"Phoenix",2,32235
"880",75059,"From: 01 Jan 2004","To: 31 Dec 2004","Kazakhstan",2004,247,"California",80,"Castro Valley",1,56342
"881",81175,"From: 01 Jan 2005","To: 31 Dec 2005","Kazakhstan",2005,97,"California",39,"Antelope",6,51897
"882",92299,"From: 01 Jan 2006","To: 31 Dec 2006","Kazakhstan",2006,110,"California",40,"Hayward",4,39552
"883",87206,"From: 01 Jan 2007","To: 31 Dec 2007","Kazakhstan",2007,27,"California",8,"Castro Valley",8,47753
"884",45599,"From: 01 Jan 2008","To: 31 Dec 2008","Kazakhstan",2008,79,"California",20,"Citrus Heights",1,64733
"885",51823,"From: 01 Jan 2009","To: 31 Dec 2009","Kazakhstan",2009,53,"California",10,"Carmichael",4,79942
"886",98782,"From: 01 Jan 2010","To: 31 Dec 2010","Kazakhstan",2010,27,"California",7,"Menlo Park",2,71361
"887",103485,"From: 01 Jan 2011","To: 31 Dec 2011","Kazakhstan",2011,55,"Arizona",2,"Phoenix",2,51458
"888",9401,"From: 01 Jan 2012","To: 31 Dec 2012","Kazakhstan",2012,11,"California",5,"North Highlands",5,66292
"889",25138,"From: 01 Jan 2013","To: 31 Dec 2013","Kazakhstan",2013,5,"Washington",5,"Seattle",5,66066
"890",30725,"From: 01 Jan 2014","To: 31 Dec 2014","Kazakhstan",2014,46,"California",1,"Roseville",1,72820
"891",57514,"From: 01 Jan 2015","To: 31 Dec 2015","Kazakhstan",2015,58,"California",9,"Los Angeles",6,66517
"892",15771,"From: 01 Jan 2016","To: 31 Dec 2016","Kazakhstan",2016,82,"Arizona",3,"Phoenix",3,96874
"893",3914,"From: 01 Jan 2017","To: 31 Dec 2017","Kazakhstan",2017,30,"California",5,"San Diego",5,33368
"894",19617,"From: 01 Jan 2018","To: 31 Dec 2018","Kazakhstan",2018,51,"California",28,"Sacramento",12,22874
"895",59471,"From: 01 Jan 2002","To: 31 Dec 2002","Kentucky",2002,384,"Afghanistan",25,"Lexington",2,30289
"896",108330,"From: 01 Jan 2003","To: 31 Dec 2003","Kentucky",2003,321,"Afghanistan",12,"Louisville",12,32235
"897",71561,"From: 01 Jan 2004","To: 31 Dec 2004","Kentucky",2004,715,"Afghanistan",7,"Louisville",7,56342
"898",78063,"From: 01 Jan 2005","To: 31 Dec 2005","Kentucky",2005,794,"Afghanistan",6,"Louisville",6,51897
"899",89281,"From: 01 Jan 2006","To: 31 Dec 2006","Kentucky",2006,656,"Afghanistan",13,"Louisville",13,39552
"900",83965,"From: 01 Jan 2007","To: 31 Dec 2007","Kentucky",2007,975,"Belarus",2,"Louisville",2,47753
"901",41693,"From: 01 Jan 2008","To: 31 Dec 2008","Kentucky",2008,1235,"Bhutan",135,"Louisville",135,64733
"902",47682,"From: 01 Jan 2009","To: 31 Dec 2009","Kentucky",2009,1871,"Azerbaijan",4,"Louisville",4,79942
"903",94849,"From: 01 Jan 2010","To: 31 Dec 2010","Kentucky",2010,2079,"Afghanistan",5,"Louisville",5,71361
"904",100398,"From: 01 Jan 2011","To: 31 Dec 2011","Kentucky",2011,1161,"Afghanistan",11,"Louisville",11,51458
"905",5742,"From: 01 Jan 2012","To: 31 Dec 2012","Kentucky",2012,1621,"Afghanistan",23,"Louisville",23,66292
"906",21158,"From: 01 Jan 2013","To: 31 Dec 2013","Kentucky",2013,1569,"Afghanistan",27,"Louisville",27,66066
"907",26824,"From: 01 Jan 2014","To: 31 Dec 2014","Kentucky",2014,1966,"Afghanistan",5,"Louisville",5,72820
"908",53686,"From: 01 Jan 2015","To: 31 Dec 2015","Kentucky",2015,1930,"Afghanistan",14,"Louisville",14,66517
"909",11243,"From: 01 Jan 2016","To: 31 Dec 2016","Kentucky",2016,2847,"Afghanistan",32,"Bowling Green",7,96874
"910",786,"From: 01 Jan 2017","To: 31 Dec 2017","Kentucky",2017,896,"Afghanistan",1,"Louisville",1,33368
"911",17482,"From: 01 Jan 2018","To: 31 Dec 2018","Kentucky",2018,971,"Afghanistan",2,"Louisville",2,22874
"912",31964,"From: 01 Jan 2019","To: 31 Dec 2019","Kentucky",2019,1315,"Afghanistan",11,"Louisville",11,27514
"913",111550,"From: 01 Jan 2003","To: 31 Dec 2003","Kenya",2003,3,"Connecticut",2,"Hamden",2,32235
"914",75084,"From: 01 Jan 2004","To: 31 Dec 2004","Kenya",2004,1,"Arizona",1,"Phoenix",1,56342
"915",92311,"From: 01 Jan 2006","To: 31 Dec 2006","Kenya",2006,5,"Georgia",4,"Decatur",4,39552
"916",51836,"From: 01 Jan 2009","To: 31 Dec 2009","Kenya",2009,1,"Virginia",1,"Alexandria",1,79942
"917",103498,"From: 01 Jan 2011","To: 31 Dec 2011","Kenya",2011,1,"Iowa",1,"Waterloo",1,51458
"918",9404,"From: 01 Jan 2012","To: 31 Dec 2012","Kenya",2012,26,"California",13,"Anaheim",13,66292
"919",25139,"From: 01 Jan 2013","To: 31 Dec 2013","Kenya",2013,8,"Georgia",1,"Clarkston",1,66066
"920",30734,"From: 01 Jan 2014","To: 31 Dec 2014","Kenya",2014,17,"Colorado",1,"Greeley",1,72820
"921",57526,"From: 01 Jan 2015","To: 31 Dec 2015","Kenya",2015,2,"Minnesota",1,"Saint Cloud",1,66517
"922",15788,"From: 01 Jan 2016","To: 31 Dec 2016","Kenya",2016,6,"Colorado",1,"Greeley",1,96874
"923",3920,"From: 01 Jan 2017","To: 31 Dec 2017","Kenya",2017,5,"California",2,"San Diego",2,33368
"924",19627,"From: 01 Jan 2018","To: 31 Dec 2018","Kenya",2018,14,"California",2,"San Diego",2,22874
"925",34195,"From: 01 Jan 2019","To: 31 Dec 2019","Kenya",2019,7,"Kentucky",1,"Louisville",1,27514
"926",92313,"From: 01 Jan 2006","To: 31 Dec 2006","Korea, North",2006,9,"Kentucky",3,"Louisville",3,39552
"927",87212,"From: 01 Jan 2007","To: 31 Dec 2007","Korea, North",2007,28,"Colorado",2,"Denver",2,47753
"928",45613,"From: 01 Jan 2008","To: 31 Dec 2008","Korea, North",2008,38,"Arizona",7,"Phoenix",7,64733
"929",51837,"From: 01 Jan 2009","To: 31 Dec 2009","Korea, North",2009,18,"Arizona",2,"Phoenix",2,79942
"930",98791,"From: 01 Jan 2010","To: 31 Dec 2010","Korea, North",2010,17,"Arizona",1,"Phoenix",1,71361
"931",103499,"From: 01 Jan 2011","To: 31 Dec 2011","Korea, North",2011,16,"California",3,"San Jose",3,51458
"932",9408,"From: 01 Jan 2012","To: 31 Dec 2012","Korea, North",2012,23,"Arizona",4,"Chandler",4,66292
"933",25143,"From: 01 Jan 2013","To: 31 Dec 2013","Korea, North",2013,14,"Arizona",1,"Phoenix",1,66066
"934",30743,"From: 01 Jan 2014","To: 31 Dec 2014","Korea, North",2014,15,"California",4,"Los Angeles",2,72820
"935",57528,"From: 01 Jan 2015","To: 31 Dec 2015","Korea, North",2015,14,"California",1,"Oakland",1,66517
"936",15792,"From: 01 Jan 2016","To: 31 Dec 2016","Korea, North",2016,19,"Arizona",1,"Phoenix",1,96874
"937",3924,"From: 01 Jan 2017","To: 31 Dec 2017","Korea, North",2017,1,"Arizona",1,"Phoenix",1,33368
"938",19633,"From: 01 Jan 2018","To: 31 Dec 2018","Korea, North",2018,6,"California",2,"San Jose",2,22874
"939",62540,"From: 01 Jan 2002","To: 31 Dec 2002","Kuwait",2002,6,"New York",6,"Buffalo",6,30289
"940",75085,"From: 01 Jan 2004","To: 31 Dec 2004","Kuwait",2004,14,"Louisiana",1,"Baton Rouge",1,56342
"941",87222,"From: 01 Jan 2007","To: 31 Dec 2007","Kuwait",2007,24,"Georgia",10,"Decatur",10,47753
"942",45625,"From: 01 Jan 2008","To: 31 Dec 2008","Kuwait",2008,4,"Arizona",1,"Tucson",1,64733
"943",51844,"From: 01 Jan 2009","To: 31 Dec 2009","Kuwait",2009,5,"Massachusetts",1,"West Springfield",1,79942
"944",98802,"From: 01 Jan 2010","To: 31 Dec 2010","Kuwait",2010,39,"Arizona",9,"Tucson",9,71361
"945",103508,"From: 01 Jan 2011","To: 31 Dec 2011","Kuwait",2011,5,"Illinois",5,"Aurora",2,51458
"946",9416,"From: 01 Jan 2012","To: 31 Dec 2012","Kuwait",2012,4,"Louisiana",3,"Baton Rouge",3,66292
"947",25151,"From: 01 Jan 2013","To: 31 Dec 2013","Kuwait",2013,11,"Georgia",1,"Stone Mountain",1,66066
"948",30750,"From: 01 Jan 2014","To: 31 Dec 2014","Kuwait",2014,15,"Illinois",5,"Aurora",5,72820
"949",57534,"From: 01 Jan 2015","To: 31 Dec 2015","Kuwait",2015,2,"California",1,"Sacramento",1,66517
"950",15802,"From: 01 Jan 2016","To: 31 Dec 2016","Kuwait",2016,6,"Florida",5,"Orlando",5,96874
"951",3925,"From: 01 Jan 2017","To: 31 Dec 2017","Kuwait",2017,1,"New York",1,"Rochester",1,33368
"952",19637,"From: 01 Jan 2018","To: 31 Dec 2018","Kuwait",2018,1,"Minnesota",1,"Minneapolis",1,22874
"953",34201,"From: 01 Jan 2019","To: 31 Dec 2019","Kuwait",2019,1,"Massachusetts",1,"West Springfield",1,27514
"954",62541,"From: 01 Jan 2002","To: 31 Dec 2002","Kyrgyzstan",2002,67,"California",5,"Corona",4,30289
"955",111552,"From: 01 Jan 2003","To: 31 Dec 2003","Kyrgyzstan",2003,59,"Massachusetts",2,"West Springfield",2,32235
"956",75088,"From: 01 Jan 2004","To: 31 Dec 2004","Kyrgyzstan",2004,93,"California",4,"Sacramento",1,56342
"957",81191,"From: 01 Jan 2005","To: 31 Dec 2005","Kyrgyzstan",2005,32,"Minnesota",3,"Apple Valley",3,51897
"958",92315,"From: 01 Jan 2006","To: 31 Dec 2006","Kyrgyzstan",2006,23,"California",1,"West Sacramento",1,39552
"959",87225,"From: 01 Jan 2007","To: 31 Dec 2007","Kyrgyzstan",2007,18,"California",2,"Sacramento",2,47753
"960",45627,"From: 01 Jan 2008","To: 31 Dec 2008","Kyrgyzstan",2008,16,"Idaho",2,"Boise",2,64733
"961",51846,"From: 01 Jan 2009","To: 31 Dec 2009","Kyrgyzstan",2009,60,"Massachusetts",18,"Allston",5,79942
"962",98806,"From: 01 Jan 2010","To: 31 Dec 2010","Kyrgyzstan",2010,34,"Maryland",4,"Bethesda",4,71361
"963",103510,"From: 01 Jan 2011","To: 31 Dec 2011","Kyrgyzstan",2011,15,"California",4,"Sacramento",2,51458
"964",9418,"From: 01 Jan 2012","To: 31 Dec 2012","Kyrgyzstan",2012,55,"California",2,"Sacramento",2,66292
"965",25153,"From: 01 Jan 2013","To: 31 Dec 2013","Kyrgyzstan",2013,7,"California",7,"Sacramento",7,66066
"966",30753,"From: 01 Jan 2014","To: 31 Dec 2014","Kyrgyzstan",2014,17,"Massachusetts",14,"West Springfield",14,72820
"967",57536,"From: 01 Jan 2015","To: 31 Dec 2015","Kyrgyzstan",2015,8,"Florida",2,"Palm Coast",2,66517
"968",15804,"From: 01 Jan 2016","To: 31 Dec 2016","Kyrgyzstan",2016,54,"California",5,"Fair Oaks",3,96874
"969",3926,"From: 01 Jan 2017","To: 31 Dec 2017","Kyrgyzstan",2017,11,"Massachusetts",1,"Westfield",1,33368
"970",19638,"From: 01 Jan 2018","To: 31 Dec 2018","Kyrgyzstan",2018,33,"California",3,"Fair Oaks",3,22874
"971",34202,"From: 01 Jan 2019","To: 31 Dec 2019","Kyrgyzstan",2019,25,"Illinois",4,"Chicago",4,27514
"972",62553,"From: 01 Jan 2002","To: 31 Dec 2002","Laos",2002,18,"California",18,"Sacramento",18,30289
"973",111564,"From: 01 Jan 2003","To: 31 Dec 2003","Laos",2003,13,"California",5,"Long Beach",5,32235
"974",75098,"From: 01 Jan 2004","To: 31 Dec 2004","Laos",2004,9201,"Alaska",27,"Anchorage",27,56342
"975",81199,"From: 01 Jan 2005","To: 31 Dec 2005","Laos",2005,5630,"Alaska",52,"Anchorage",52,51897
"976",92322,"From: 01 Jan 2006","To: 31 Dec 2006","Laos",2006,563,"California",231,"Crescent City",1,39552
"977",87231,"From: 01 Jan 2007","To: 31 Dec 2007","Laos",2007,101,"California",59,"Chico",10,47753
"978",45632,"From: 01 Jan 2008","To: 31 Dec 2008","Laos",2008,41,"California",11,"Fresno",6,64733
"979",51858,"From: 01 Jan 2009","To: 31 Dec 2009","Laos",2009,6,"California",1,"Fresno",1,79942
"980",98812,"From: 01 Jan 2010","To: 31 Dec 2010","Laos",2010,135,"California",51,"Chico",9,71361
"981",103515,"From: 01 Jan 2011","To: 31 Dec 2011","Laos",2011,115,"California",37,"Chico",2,51458
"982",9428,"From: 01 Jan 2012","To: 31 Dec 2012","Laos",2012,18,"California",5,"Fontana",5,66292
"983",15812,"From: 01 Jan 2016","To: 31 Dec 2016","Laos",2016,7,"Wisconsin",7,"Madison",7,96874
"984",62554,"From: 01 Jan 2002","To: 31 Dec 2002","Latvia",2002,66,"California",7,"Irvine",1,30289
"985",111566,"From: 01 Jan 2003","To: 31 Dec 2003","Latvia",2003,47,"California",11,"Pomona",5,32235
"986",75267,"From: 01 Jan 2004","To: 31 Dec 2004","Latvia",2004,53,"Colorado",16,"Denver",16,56342
"987",81309,"From: 01 Jan 2005","To: 31 Dec 2005","Latvia",2005,28,"California",4,"San Francisco",4,51897
"988",92355,"From: 01 Jan 2006","To: 31 Dec 2006","Latvia",2006,9,"Minnesota",8,"Eden Prairie",8,39552
"989",87242,"From: 01 Jan 2007","To: 31 Dec 2007","Latvia",2007,17,"Indiana",1,"West Lafayette",1,47753
"990",45641,"From: 01 Jan 2008","To: 31 Dec 2008","Latvia",2008,7,"Illinois",1,"Chicago",1,64733
"991",51860,"From: 01 Jan 2009","To: 31 Dec 2009","Latvia",2009,1,"Washington",1,"Lynnwood",1,79942
"992",103527,"From: 01 Jan 2011","To: 31 Dec 2011","Latvia",2011,4,"Illinois",2,"Chicago",2,51458
"993",15813,"From: 01 Jan 2016","To: 31 Dec 2016","Latvia",2016,8,"California",5,"Los Angeles",5,96874
"994",62569,"From: 01 Jan 2002","To: 31 Dec 2002","Lebanon",2002,7,"California",1,"Los Angeles",1,30289
"995",111577,"From: 01 Jan 2003","To: 31 Dec 2003","Lebanon",2003,4,"Arizona",1,"Tucson",1,32235
"996",87247,"From: 01 Jan 2007","To: 31 Dec 2007","Lebanon",2007,1,"Massachusetts",1,"Worcester",1,47753
"997",45645,"From: 01 Jan 2008","To: 31 Dec 2008","Lebanon",2008,1,"Michigan",1,"Sterling Heights",1,64733
