"","Agency responsible for death"
"2080","Santa Fe Police Department (NM)"
"2081","Georgia Department of Public Safety (GA)"
"2082","Dillon County Sheriff's Office (SC)"
"2083","Johnson County Sheriff's Office (TX)"
"2084","Mountain Pine Police Department (AR)"
"2085","Loudon County Sheriff's Office (TN)"
"2086","Federal Bureau of Investigation (OR)"
"2087","Chilton County Sheriff's Office (AL)"
"2088","Winona Lake Police Department (IN)"
"2089","St. Landry Parish Sheriff's Office (LA)"
"2090","Gillespie County Sheriff's Office (TX)"
"2091","Madison County Sheriff's Office (AL)"
"2092","Forney Police Department (TX)"
"2093","Rainbow City Police Department (AL)"
"2094","Department of Homeland Security (FL)"
"2095","Federal Bureau of Investigation (MI)"
"2096","Elkins Police Department (WV)"
"2097","Sevier County Sheriff's Office (TN)"
"2098","Cle Elum Police Department (WA)"
"2099","Pennsylvania State Constable (PA)"
"2100","Cowlitz County Sheriff's Office (WA)"
"2101","Kentucky Department of Juvenile Justice (KY)"
"2102","Town of Geneva Police Department (WI)"
"2103","Essex County Sheriff's Department (MA)"
"2104","Daviess County Sheriff's Office (KY)"
"2105","Galveston Police Department (TX)"
"2106","Sweetwater Police Officer (TX)"
"2107","U.S. Marshals Service (SD)"
"2108","Livingston Police Department (MT)"
"2109","Redwood City Police Department (CA)"
"2110","Foard County Sheriff's Office (TX)"
"2111","Chesterfield County Police Department (VA)"
"2112","Hickman County Sheriff's Office (TN)"
"2113","Progreso Police Department (TX)"
"2114","Grundy County Sheriff's Office (TN)"
"2115","Pennsylvania State Capitol Police (PA)"
"2116","Bannock County Sheriff's Office (ID)"
"2117","St. Louis County Sheriff's Office (MN)"
"2118","Chesnee Police Department (SC)"
"2119","San Diego Sheriff's Office (CA)"
"2120","Miami Township Police Department (OH)"
"2121","The Colony Police Department (TX)"
"2122","Mulberry Police Department (AR)"
"2123","Oak Park Police Department (MI)"
"2124","Bremerton Police Department (WA)"
"2125","Bradley County Sheriff's Office (TN)"
"2126","Federal Bureau of Investigation (NY)"
"2127","Rockbridge County Sheriff's Office (VA)"
"2128","McMinnville Police Department (TN)"
"2129","Marion County Sheriff's Department (AL)"
"2130","Great Falls Police Department (MT)"
"2131","White County Sheriff's Office (AR)"
"2132","Coral Springs Police Department (FL)"
"2133","Arnold Police Department (WY)"
"2134","Henry County Sheriff's Office (VA)"
"2135","Jasper County Sheriff's Office (GA)"
"2136","La Marque Police Department (TX)"
"2137","Hamlin Police Department (TX)"
"2138","Hendersonville Police Department (NC)"
"2139","Cameron Police Department (MO)"
"2140","Greenburgh Police Department (NY)"
"2141","U.S. Customs and Border Protection (AZ)"
"2142","Covina Police Department (CA)"
"2143","Hanford Police Department (CA)"
"2144","Wayne County Sheriff's Office (MI)"
"2145","Hays County Sheriff's Department (TX)"
"2146","Pell City Police Department (AL)"
"2147","Laclede County Sheriff's Office (MO)"
"2148","Harrison County Sheriff's Office (MS)"
"2149","Prichard Police Department (AL)"
"2150","Warren County Sheriff's Office (KY)"
"2151","US Park Police (VA)"
"2152","Matagorda County Sheriff's Office (TX)"
"2153","Levy County Sheriff's Office (FL)"
"2154","Charleston Police Department (WV)"
"2155","U.S. Marshals Service (WV)"
"2156","Jackson Police Department (MS)"
"2157","Elmira Police Department (NY)"
"2158","Tehama County Sheriff's Office (CA)"
"2159","Waverly Police Department (VA)"
"2160","Iowa Department of Natural Resources (IA)"
"2161","Crystal Police Department (MN)"
"2162","Edwards Police Department (MS)"
"2163","Neshoba County Sheriff's Office (MS)"
"2164","Flatwoods Police Departments (KY)"
"2165","Rhode Island State Police (RI)"
"2166","Ashland County Sheriff's Office (WI)"
"2167","Forest Park Police Department (GA)"
"2168","Clinton Police Department (TN)"
"2169","Roanoke City Police Department (VA)"
"2170","Lynchburg Police Department (VA)"
"2171","Lindsay Police Department (OK)"
"2172","Meridian Police Department (MS)"
"2173","Clarksville Police Department (AR)"
"2174","Columbus MS Police Department (MS)"
"2175","Parker Police Department (CO)"
"2176","Batesville Police Department (AR)"
"2177","Calhoun County Sheriff's Office (AL)"
"2178","Inkster Police Department (MI)"
"2179","Owen County Sheriff's Office (IN)"
"2180","Knott County Sheriff's Office (KY)"
"2181","Sunnyvale Department of Public Safety (CA)"
"2182","Overton County Sheriff's Office (TN)"
"2183","Hernando Police Department (MS)"
"2184","Davenport Police Department (PA)"
"2185","Jackson County Sheriff's Office (WI)"
"2186","Martin County Sheriff's Office (FL)"
"2187","Fairhope Police Department (AL)"
"2188","Pennsylvania Fish and Boat Commission (PA)"
"2189","Shelbyville Police Department (KY)"
"2190","Bureau of Indian Affairs (ND)"
"2191","Crandon Police Department (WI)"
"2192","Girard Police Department (OH)"
"2193","Cloverdale Police Department (CA)"
"2194","Moraine Police Department (OH)"
"2195","Sequoyah County Sheriff's Office (OK)"
"2196","Avoyelles Parish Sheriff's Office (LA)"
"2197","York County Sheriff's Office (NC)"
"2198","Montgomery County Precinct 4 Constable's Office (TX)"
"2199","Wayne County Sheriff's Office (KY)"
"2200","Charlottesville Police Department (VA)"
"2201","Las Animas County Sheriff's Office (CO)"
"2202","Washington County Sheriff's Office (VA)"
"2203","Pinetop-Lakeside Police Department (AZ)"
"2204","Conway County Sheriff's Office (AR)"
"2205","Barber County Sheriff's Office (KS)"
"2206","Perryopolis Police Department (PA)"
"2207","Finney County Sheriff's Office (KS)"
"2208","Leeds Police Department (AL)"
"2209","Canandaigua Police Department (NY)"
"2210","Thomas County Sheriff's Office (GA)"
"2211","Jefferson City Police Department (MO)"
"2212","Seward Police Department (AK)"
"2213","Palatka Police Department (FL)"
"2214","Sandoval County Sheriff's Office (NM)"
"2215","Spalding County Sheriff's Office (GA)"
"2216","Fairview Police Department (TN)"
"2217","Palmetto Police Department (FL)"
"2218","New Castle Police Department (IN)"
"2219","Nassau County Police Department (NY)"
"2220","Oceanside Beach Police Department (CA)"
"2221","Rockwall Police Department (TX)"
"2222","Peoria Police Department (IL)"
"2223","La Porte Police Department (TX)"
"2224","Union Parish Sheriff's Office (LA)"
"2225","Island County Sheriff's Office (WA)"
"2226","Georgia Tech Police Department (GA)"
"2227","Prince William County Police Department (VA)"
"2228","El Mirage Police Department (AZ)"
"2229","Huntersville Police Department (NC)"
"2230","Plano Police Department (TX)"
"2231","Arcata Police Department (CA)"
"2232","Monett Police Department (MO)"
"2233","Lewis County Sheriff's Office (TN)"
"2234","Longview Police Department (WA)"
"2235","Stow Police Department (OH)"
"2236","Pittsfield Police Department (MA)"
"2237","Grant County Sheriff's Office (WI)"
"2238","New Milford Police Department (CT)"
"2239","McPherson County Sheriff's Office (KS)"
"2240","San Juan County Sheriff's Office (NM)"
"2241","Kettering Police Department (OH)"
"2242","Michigan State Police (MI)"
"2243","Greene County Sheriff's Office (GA)"
"2244","Essex County Sheriff's Office (NJ)"
"2245","La Mesa Police Department (CA)"
"2246","Waterford Police Department (MI)"
"2247","Regional Transportation District Transit Police (CO)"
"2248","Santa Barbara County Sheriff's Office (CA)"
"2249","Rio Rancho Police Department (NM)"
"2250","Adult Probation Department Jefferson County Courthouse (OH)"
"2251","Pueblo County Sheriff's Office (CO)"
"2252","Columbia County Sheriff's Office (WI)"
"2253","Kewaunee County Sheriff's Office (WI)"
"2254","Burke County Sheriff's Office (NC)"
"2255","U.S. National Park Service (AR)"
"2256","Bloomfield Police Department (NJ)"
"2257","Crenshaw County Sheriff's Office (AL)"
"2258","Livermore Police Department (CA)"
"2259","Cocke County Sheriff's Office (TN)"
"2260","La Crosse Police Department (WI)"
"2261","Crete Police Department (IN)"
"2262","Junction City Police Department (KS)"
"2263","North Bergen Police Department (NJ)"
"2264","Dickson Police Department (TN)"
"2265","Santa Rosa Police Department (CA)"
"2266","New Straitsville Police Department (OH)"
"2267","Marine City Police Department (MI)"
"2268","Swisher County Sheriff's Office (TX)"
"2269","Warren City Police Department (PA)"
"2270","Allen County Sheriff's Office (OH)"
"2271","Gary Police Department (IN)"
"2272","Red River Parish Sheriff's Office (LA)"
"2273","Dekalb County Police Department (GA)"
"2274","Marion County Sheriff's Department (WV)"
"2275","Oshkosh Police Department (WI)"
"2276","Glenville Police Department (NY)"
"2277","Louisiana Department of Corrections (LA)"
"2278","Chowchilla Police Department (CA)"
"2279","Avenal Police Department (CA)"
"2280","Indian River Sheriff's Office (FL)"
"2281","Trotwood Police Department (OH)"
"2282","Marion Police Department (AR)"
"2283","Eau Claire Police Department (WI)"
"2284","Spencer Police Department (MA)"
"2285","Neosho Police Department (MO)"
"2286","Saginaw Township Police Department (MI)"
"2287","Springfield Police Department (OR)"
"2288","West Union Police Department (IA)"
"2289","Los Alamitos Police Department (CA)"
"2290","Mill Creek Police Department (WA)"
"2291","Grover Beach Police Department (CA)"
"2292","Waukesha County Sheriff's Department (WI)"
"2293","Henrico Police Department (VA)"
"2294","Butler County Sheriff's Department (MO)"
"2295","Chisago County Sheriff's Office (MN)"
"2296","Bainbridge Island Police Department (WA)"
"2297","Uniontown Police Department (OH)"
"2298","Washington County Sheriff's Office (GA)"
"2299","Clarksdale Police Department (MS)"
"2300","Priceville Police Department (AL)"
"2301","Evangeline Parish Sheriff's Office (LA)"
"2302","Somerset County Sheriff's Office (ME)"
"2303","Monroe County Sheriff's Office (IL)"
"2304","Montezuma County Sheriff's Office (CO)"
"2305","Brunswick Police Department (GA)"
"2306","Houston County Sheriff's Office (GA)"
"2307","Fishers Police Department (IN)"
"2308","Colorado State University Police Department (CO)"
"2309","McCleary Police Department (WA)"
"2310","Littleton Police Department (CO)"
"2311","Cookeville Police Department (TN)"
"2312","South Pasadena Police Department (CA)"
"2313","Robertson County Sheriff's Office (TN)"
"2314","Wellford Police Department (SC)"
"2315","McCurtain County Sheriff's Office (OK)"
"2316","Vernon County Sheriff's Office (MO)"
"2317","Williamson County Sheriff's Office (TN)"
"2318","Butler County Sheriff's Office (OH)"
"2319","Marion County Sheriff's Office (KS)"
"2320","Waukesha Police Department (WI)"
"2321","Edinburg Police Department (TX)"
"2322","Madera Police Department (CA)"
"2323","Yalobusha County Sheriff's Office (MS)"
"2324","Massachusetts State Police (NH)"
"2325","United States Capitol Police (VA)"
"2326","Somerville Police Department (TN)"
"2327","Jerseyville Police Department (IL)"
"2328","New Hampshire Department of Safety (NH)"
"2329","Milwaukee County Sheriff's Office (WI)"
"2330","Selma Police Department (CA)"
"2331","Taylor County Sheriff's Office (TX)"
"2332","Auburn Police Department (WA)"
"2333","Iowa County Sheriff's Office (IA)"
"2334","Cameron County Sheriff's Department (TX)"
"2335","Ridgecrest Police Department (CA)"
"2336","Cherokee Nation Marshal Service (OK)"
"2337","Maine State Police (ME)"
"2338","Henry County Sheriff's Office (AL)"
"2339","Petal Police Department (MS)"
"2340","Berkeley County Sheriff's Office (WV)"
"2341","York County Sheriff's Office (ME)"
"2342","Cary Police Department (NC)"
"2343","Jackson County Sheriff's Office (MO)"
"2344","Barnstable Police Department (MA)"
"2345","Johnson County Sheriff's Office (KS)"
"2346","Belfast Police Department (ME)"
"2347","Oneida Police Department (TN)"
"2348","U.S. Customs and Border Protection (CA)"
"2349","West Milwaukee Police Department (WI)"
"2350","South San Francisco Police Department (CA)"
"2351","Canton Police Department (OH)"
"2352","Nye County Sheriff's Office (NV)"
"2353","Converse Police Department (LA)"
"2354","Appleton Police Department (WI)"
"2355","Osceola County Sheriff's Office (FL)"
"2356","Kennebec County Sheriff's Office (ME)"
"2357","Columbus Police Department (GA)"
"2358","Arlington County Police Department (VA)"
"2359","Broadwater County Sheriff's Office (MT)"
"2360","Carter County Sheriff's Office (TN)"
"2361","Seminole County Sheriff's Office (OK)"
"2362","West Allis Police Department (WI)"
"2363","North Aurora Police Department (IL)"
"2364","Greenfield Police Department (IN)"
"2365","Rohnert Park Police Department (CA)"
"2366","Bee County Sheriff's Office (TX)"
"2367","Tiffin Police Department (OH)"
"2368","Buffalo Police Department (NY)"
"2369","Tarpon Springs Police Department (FL)"
"2370","Grand Rapids Police Department (MI)"
"2371","Peachtree City Police Department (GA)"
"2372","Federal Bureau of Investigation (GA)"
"2373","Galveston County Sheriff's Office (TX)"
"2374","Federal Bureau of Investigation (DE)"
"2375","Lewistown Police Department (PA)"
"2376","Angelina County Sheriff's Office (TX)"
"2377","Cambria Township Police Department (PA)"
"2378","Portage Police Department (IN)"
"2379","West Linn Police Department (OR)"
"2380","Hardeeville Police Department (SC)"
"2381","New Castle County Sheriff's Office (DE)"
"2382","Rockingham County Sheriff's Office (WV)"
"2383","West Memphis Police Department (AR)"
"2384","Mandan Police Department (ND)"
"2385","Suffield Police Department (CT)"
"2386","Reading Police Department (PA)"
"2387","Santa Paula Police Department (CA)"
"2388","Goshen Police Department (IN)"
"2389","Pendleton Police Department (SC)"
"2390","McClain County Sheriff's Office (OK)"
"2391","Anderson County Sheriff's Office (KY)"
"2392","Stockton IL Police Department (IL)"
"2393","New Castle County Police Department (DE)"
"2394","Manistee Department of Public Safety (MI)"
"2395","Lowndes County Sheriff's Office (MS)"
"2396","Marshall County Sheriff's Office (TN)"
"2397","Anderson Police Department (CA)"
"2398","Marathon County Sheriff's Office (WI)"
"2399","Owsley County Sheriff's Office (KY)"
"2400","Carolina Beach Police Department (NC)"
"2401","Polk County Sheriff's Office (MN)"
"2402","North Carolina State Police (NC)"
"2403","Fulton Police Department (GA)"
"2404","U.S. Marshals Service (MI)"
"2405","U.S. Drug Enforcement Administration (WI)"
"2406","Panama City Beach Police Department (FL)"
"2407","Toms River Police Department (NJ)"
"2408","Euclid Police Department (OH)"
"2409","Bellingham Police Department (WA)"
"2410","Midlothian Police Department (TX)"
"2411","New Castle Police Department (PA)"
"2412","Roanoke Police Department (VA)"
"2413","Strongsville Police Department (OH)"
"2414","Englewood Police Department (CO)"
"2415","Lufkin Police Department (TX)"
"2416","Houma Police Department (LA)"
"2417","Macoupin County Sheriff's Office (IL)"
"2418","Shelby Police Department (NC)"
"2419","Charlotte County Sheriff's Office (FL)"
"2420","Stanislaus County Sheriff's Department (CA)"
"2421","Rocklin Police Department (CA)"
"2422","Butts County Sheriff's Office (GA)"
"2423","Marion County Sheriff's Office (AR)"
"2424","Orange County Sheriff's Office (NC)"
"2425","Portland Police Department (ME)"
"2426","Cape Girardeau Police Department (MO)"
"2427","Newman Police Department (CA)"
"2428","Bethany Police Department (OK)"
"2429","Gwinnett County Police Department (ME)"
"2430","Lake Stevens Police Department (WA)"
"2431","Navajo Police Department (NM)"
"2432","Anadarko Police Department (OK)"
"2433","Brookville Police Department (IN)"
"2434","Amtrak Police Department (IL)"
"2435","Mount Pleasant Police Department (TN)"
"2436","Weathersfield Police Department (OH)"
"2437","Jackson County Sheriff's Office (AL)"
"2438","Commerce City Police Department (CO)"
"2439","Englewood Police Department (OH)"
"2440","Colquitt County Sheriff's Office (GA)"
"2441","Carson County Sheriff's Office (TX)"
"2442","Grafton City Police Department (WV)"
"2443","Forest Park Police Department (IL)"
"2444","San Bernardino County Sheriff's Office (CA)"
"2445","Troup County Sheriff's Office (GA)"
"2446","Kiowa Police Department (OK)"
"2447","Montville Police Department (CT)"
"2448","Pecos County Sheriff's Office (TX)"
"2449","Apache Junction Police Department (AZ)"
"2450","Madison Township Police Department (OH)"
"2451","Oxford Police Department (AL)"
"2452","San Luis Obispo County Sheriff's Office (CA)"
"2453","Mecklenburg County Sheriff's Office (VA)"
"2454","Kent County Sheriff's Office (MI)"
"2455","Bulloch County Sheriff's Office (GA)"
"2456","Springfield Police Department (IL)"
"2457","Waldoboro Police Department (ME)"
"2458","Robbins Police Department (IL)"
"2459","Springhill Police Department (LA)"
"2460","Hutchinson County Sheriff's Office (TX)"
"2461","Caroline County Sheriff's Office (VA)"
"2462","Lake County Sheriff's Office (IN)"
"2463","Rolette County Sheriff's Office (ND)"
"2464","Adair County Sheriff's Office (OK)"
"2465","Little Elm Police Department (TX)"
"2466","Fairfax County Police (VA)"
"2467","Fulton Police Department (KY)"
"2468","Fayette County Sheriff's Office (GA)"
"2469","Mille Lacs County Sheriff's Office (MN)"
"2470","Austin Police Department (MN)"
"2471","Henderson County Sheriff's Office (TN)"
"2472","Ottawa County Sheriff's Office (OK)"
"2473","Orland Park Police Department (IL)"
"2474","Sharon Police Department (PA)"
"2475","Dinuba Police Department (CA)"
"2476","Garrard County Sheriff's Office (KY)"
"2477","Harrison County Sheriff's Office (IN)"
"2478","Upshur County Sheriff's Office (TX)"
"2479","DuPage County Sheriff's Office (IL)"
"2480","Webster County Sheriff's Office (IA)"
"2481","Pine Lake Police Department (GA)"
"2482","Longmont Police Department (CO)"
"2483","Danbury Police Department (CT)"
"2484","Itawamba County Sheriff's Office (MS)"
"2485","Tullahoma Police Department (TN)"
"2486","Santa Barbara Sheriff's Office (CA)"
"2487","Cohasset Police Department (MA)"
"2488","Rector Police Department (AR)"
"2489","U.S. Customs and Border Protection (NM)"
"2490","Springfield Police Department (FL)"
"2491","West Terre Haute Police Department (IN)"
"2492","NA (PA)"
"2493","Wayne County Sheriff's Office (OH)"
"2494","Sumter County Sheriff's Office (FL)"
"2495","Upland Police Department (CA)"
"2496","Calhoun Police Department (GA)"
"2497","Fredonia Police Department (NY)"
"2498","Rangley Police Department (CO)"
"2499","Perry Police Department (OK)"
"2500","Palatine Police Department (IL)"
"2501","West Wendover Police Department (NV)"
"2502","San Benito Police Department (TX)"
"2503","Cibola County Sheriff's Office (NM)"
"2504","Arvin Police Department (CA)"
"2505","Old Town Police Department (ME)"
"2506","Bemidji Police Department (MN)"
"2507","Virginia Police Department (MN)"
"2508","South Salt Lake Police Department (UT)"
"2509","Talladega Police Department (AL)"
"2510","Bell Gardens Police Department (CA)"
"2511","Stillwater Police Department (MN)"
"2512","Pasadena Police Department (TX)"
"2513","Clare County Sheriff's Office (MI)"
"2514","Columbia County Sheriff's Office (AR)"
"2515","Missoula Police Department (MT)"
"2516","Demopolis Police Department (AL)"
"2517","Wythe County Sheriff's Office (VA)"
"2518","Haynesville Police Department (AL)"
"2519","NA (KS)"
"2520","Mantoloking Police Department (NJ)"
"2521","Midlothian Police Department (IL)"
"2522","Shakopee Police Department (MN)"
"2523","U.S. Marshals Service (CA)"
"2524","San Antonio Park Police Department (TX)"
"2525","St. Clair Shores Police Department (MI)"
"2526","Shelby Township Police Department (MI)"
"2527","El Dorado County Sheriff's Office (CA)"
"2528","Monroe County Sheriff's Office (GA)"
"2529","Scott County Sheriff's Office (IA)"
"2530","Unified Police Department of Greater Salt Lake (UT)"
"2531","Newport Police Department (TN)"
"2532","Washington Police Department (NC)"
"2533","NA (FL)"
"2534","Monroe Police Department (GA)"
"2535","Cape May County Prosecutor's Office (NJ)"
"2536","NA (TX)"
"2537","Puyallup Tribal Police Department (WA)"
"2538","Fayette County Sheriff's Office (OH)"
"2539","Hall County Sheriff's Office (GA)"
"2540","Florida State Fire Marshals (FL)"
"2541","Fort Smith Police Department (AR)"
"2542","U.S. National Park Service (AZ)"
"2543","NA (OR)"
"2544","Orem Police Department (UT)"
"2545","NA (WI)"
"2546","Wylie Police Department (TX)"
"2547","Clovis Police Department (NM)"
"2548","Canadian County Sheriff's Office (OK)"
"2549","Oak Ridge Police Department (TN)"
"2550","Bradford County Sheriff's Office (FL)"
"2551","NA (MO)"
"2552","Mt. Pleasant Police Department (TN)"
"2553","San Mateo County Sheriff's Office (CA)"
"2554","Hastings Police Department (MN)"
"2555","NA (TN)"
"2556","Nampa Police Department (ID)"
"2557","Peoria Police Department (AZ)"
"2558","Middleton Police Department (WI)"
"2559","League City Police Department (TX)"
"2560","German Township Police Department (PA)"
"2561","Eagle Point Police Department (OR)"
"2562","Marysville Police Department (WA)"
"2563","Horry County Sheriff's Office (SC)"
"2564","Christian County Sheriff's Department (KY)"
"2565","Walla Walla Police Department (WA)"
"2566","Manitowoc Police Department (WI)"
"2567","Vernon Hills Police Department (IL)"
"2568","U.S. Customs and Border Patrol (TX)"
"2569","Greensboro MD Police Department (MD)"
"2570","Craven County Sheriff's Office (NC)"
"2571","NA (WA)"
"2572","Missouri City Police Department (TX)"
"2573","Citronelle Police Department (AL)"
"2574","Yadkin County Sheriff's Office (NC)"
"2575","Alabama Department of Public Safety (AL)"
"2576","Covington Police Department (GA)"
"2577","Bernalillo Police Department (NM)"
"2578","Cheney Police Department (WA)"
"2579","Perrysburg Township Police Department (OH)"
"2580","Cherokee County Sheriff's Office (SC)"
"2581","West Manchester Township Police Department (PA)"
"2582","Montgomery County Sheriff's Office (VA)"
"2583","U.S. Immigration and Customs Enforcement (NC)"
"2584","Shoreline Police Department (WA)"
"2585","Valencia County Sheriff's Office (NM)"
"2586","Rochester NH Police Department (NH)"
"2587","Baker County Sheriff's Office (FL)"
"2588","Creston Police Department (IA)"
"2589","Smith County Sheriffs Office (TX)"
"2590","Amherst County Sheriff's Office (VA)"
"2591","Rusk County Sheriff's Office (WI)"
"2592","Simpson County Sheriff's Office (KY)"
"2593","Hollywood Police Department' (FL)"
"2594","Carthage Police Department (TN)"
"2595","Monroe County Sheriff's Office (IN)"
"2596","DeKalb County Sheriff's Office (GA)"
"2597","Van Buren Police Department (AR)"
"2598","Clay County Sheriff's Office (MO)"
"2599","Delray Beach Police Department (FL)"
"2600","Ottumwa Police Department (IA)"
"2601","Trumann Police Department (AR)"
"2602","Shreveport City Marshal (LA)"
"2603","Moore County Sheriff's Office (NC)"
"2604","South Whitehall Township Police Department (PA)"
"2605","Ball Police Department (LA)"
"2606","Pilot Point Police Department (TX)"
"2607","NA (CA)"
"2608","Savannah Police Department (GA)"
"2609","Lakemoor Police Department (IL)"
"2610","Campbell County Sheriff's Office (TN)"
"2611","Red Bank Police Department (TN)"
"2612","Burlington Police Department (NC)"
"2613","Bristol Police Department (VA)"
"2614","El Paso County Sheriff's Office (CO)"
"2615","University of California - Riverside Police (CA)"
"2616","Bixby Police Department (OK)"
"2617","Fletcher Police Department (NC)"
"2618","NA (NC)"
"2619","Polk County Sheriff's Office (IA)"
"2620","Alvin Police Department (TX)"
"2621","Nevada Department of Corrections (NV)"
"2622","Dilley Police Department (TX)"
"2623","Carver County Sheriff's Office (MN)"
"2624","Grand Forks Police Department (ND)"
"2625","Overland Park Police Department (KS)"
"2626","Devils Lake Police Department (ND)"
"2627","Calaveras County Sheriff's Office (CA)"
"2628","Kane County Sheriff's Office (IL)"
"2629","Grandview Police Department (MO)"
"2630","Meridian Police Department (ID)"
"2631","Panora Police Department (IA)"
"2632","Portland State University Department of Public Safety (OR)"
"2633","Lawrenceburg Police Department (TN)"
"2634","Waterford Township Police Department (MI)"
"2635","Clemson Police Department (SC)"
"2636","Glynn County Police Department (GA)"
"2637","South Daytona Police Department (FL)"
"2638","Grenada County Sheriff's Office (MS)"
"2639","Coos Bay Police Department (OR)"
"2640","Fairfield Police Department (OH)"
"2641","Albany Police Department (NY)"
"2642","Kingsland Police Department (GA)"
"2643","Deschutes County Sheriff's Office (OR)"
"2644","Quay County Sheriff's Office (NM)"
"2645","East Pittsburgh Police Department (PA)"
"2646","Springfield Police Department (OH)"
"2647","Warwick Police Department (NY)"
"2648","Nokomis Police Department (IL)"
"2649","Redmond Police Department (WA)"
"2650","Carencro Police Department (LA)"
"2651","Madison County Sheriff's Office (MS)"
"2652","U.S. Bureau of Alcohol Tobacco Firearms and Explosives (IN)"
"2653","Delaware County Sheriff's Office (OH)"
"2654","U.S. Drug Enforcement Administration (IL)"
"2655","Orange Cove Police Department (CA)"
"2656","Stanislaus County Sheriff's Office (CA)"
"2657","Cottonwood Heights Police Department (UT)"
"2658","U.S. Bureau of Land Management (CO)"
"2659","Dade County Sheriff's Office (MO)"
"2660","Silsbee Police Department (TX)"
"2661","Stagecoach Police Department (TX)"
"2662","Dumas Police Department (TX)"
"2663","Morgan County Sheriff's Office (CO)"
"2664","Gurnee Police Department (IL)"
"2665","Fox Crossing Police Department (WI)"
"2666","Mathis Police Department (TX)"
"2667","West Melbourne Police Department (FL)"
"2668","Livonia Police Department (MI)"
"2669","U.S. Marshals Service (OK)"
"2670","Belmont County Sheriff's Office (OH)"
"2671","St. Charles County Police Department (MO)"
"2672","Quincy Police Department (IL)"
"2673","Royal Oak Police Department (VA)"
"2674","Royal Oak Police Department (MI)"
"2675","Franklin County Sheriff's Office (GA)"
"2676","Dearborn Heights Police Department (MI)"
"2677","Tangipahoa Parish Sheriff's Office (LA)"
"2678","Blackfoot Police Department (ID)"
"2679","Lower Burrell Police Department (PA)"
"2680","U.S. Immigration and Customs Enforcement (AZ)"
"2681","Manheim Township Police Department (PA)"
"2682","Edgefield County Sheriff's Office (SC)"
"2683","bastian County Sheriff's Office (AR)"
"2684","College Park Police Department (GA)"
"2685","Guernsey County Sheriff's Office (OH)"
"2686","Prague Police Department (OK)"
"2687","Terre Haute Police Department (IN)"
"2688","Jim Wells County Sheriff's Office (TX)"
"2689","Alamance County Sheriff's Office (NC)"
"2690","Box Elder Police Department (SD)"
"2691","U.S. Immigration and Customs Enforcement (TX)"
"2692","Macon County Sheriff's Office (NC)"
"2693","Iowa State Patrol (IA)"
"2694","Johns Creek Police Department (GA)"
"2695","West Buechel Police Department (KY)"
"2696","Hualapai Nation Police Department (AZ)"
"2697","Tazewell County Sheriff's Office (IL)"
"2698","Kalamazoo County Sheriff's Office (MI)"
"2699","Tishomingo Police Department (OK)"
"2700","Cumberland County Sheriff's Office (KY)"
"2701","U.S. Bureau of Indian Affairs (MT)"
"2702","Winslow Township Police Department (NJ)"
"2703","Carroll County Sheriff's Office (GA)"
"2704","U.S. Marshals Service (CO)"
"2705","Helena-West Helena Police Department (AR)"
"2706","Elbert County Sheriff's Office (CO)"
"2707","Washington County Sheriff's Office (MN)"
"2708","Winn Parish Sheriff's Office (LA)"
"2709","Genesee County Sheriff's Office (NY)"
"2710","Troy Police Department (MI)"
"2711","Danville Police Department (VA)"
"2712","West Valley Police Department (UT)"
"2713","Searcy County Sheriff's Office (AR)"
"2714","New Wilmington Borough Police Department (PA)"
"2715","U.S. Park Police (MD)"
"2716","Pike County Sheriff's Office (GA)"
"2717","Petaluma Police Department (CA)"
"2718","Jackson Police Department (MI)"
"2719","Vernon Parish Sheriff's Office (LA)"
"2720","Cameron County Sheriff's Office (TX)"
"2721","Belton Police Department (MO)"
"2722","Guthrie Police Department (OK)"
"2723","U.S. Department of Housing and Urban Development (IL)"
"2724","South Charleston Police Department (WV)"
"2725","U.S. Marshal's Service (TN)"
"2726","Hardin County Sheriff's Department (KY)"
"2727","Wise County Sheriff's Office (VA)"
"2728","Douglas Police Department (AZ)"
"2729","Childress County Sheriff's Office (TX)"
"2730","Bogalusa Police Department (LA)"
"2731","Largo Police Department (FL)"
"2732","Aurora Police Department (IL)"
"2733","Littlefield Police Department (TX)"
"2734","Owasso Police Department (OK)"
"2735","Mannford Police Department (OK)"
"2736","Georgetown (KY)"
"2737","Person County Sheriff's Office (NC)"
"2738","Princeton Police Department (NJ)"
"2739","NA (KY)"
"2740","Baxter County Sheriff's Office (AR)"
"2741","Lancaster Police Department (TX)"
"2742","Clarksville Police Department (TN)"
"2743","Yancey County Sheriff's Office (NC)"
"2744","Jonesborough Police Department (TN)"
"2745","Rosebud Sioux Tribal Police Department (SD)"
"2746","Keizer Police Department (OR)"
"2747","U.S. Bureau of Alcohol Tobacco Firearms and Explosives (UT)"
"2748","Elgin Police Department (IL)"
"2749","Midland Police Department (MI)"
"2750","West Fargo Police Department (ND)"
"2751","Midland County Sheriff's Office (TX)"
"2752","Blackman Township Police Department (MI)"
"2753","Pottstown Police Department (PA)"
"2754","Spotsylvania County Sheriff's Office (VA)"
"2755","Clinton Police Department (MO)"
"2756","Shelby County Sheriff's Office (TX)"
"2757","North Manchester Police Department (IN)"
"2758","Sandpoint Police Department (ID)"
"2759","Johnson County Sheriff's Office (KY)"
"2760","Abington Township Police Department (PA)"
"2761","Newark DE Police Department (DE)"
